;Compound;UniProt_name;rel_score;platform
4136;Sakenin A;DHB4_HUMAN;0.350174259105;in-house models
4137;Sakenin A;DHI2_HUMAN;0.8319;in-house models
4138;Sakenin A;ESR1_HUMAN;0.9498768707482993;in-house models
4139;Sakenin A;ESR2_HUMAN;0.9352;in-house models
4140;Sakenin A;GCR_HUMAN;0.117500323;in-house models
4141;Sakenin A;HYES_HUMAN;0.9198500000000001;in-house models
4142;Sakenin A;LOX5_HUMAN;0.8669379999999999;in-house models
4143;Sakenin A;MCR_HUMAN;0.31997033333333336;in-house models
4144;Sakenin A;MK14_HUMAN;0.0201362;in-house models
4145;Sakenin A;PGH1_HUMAN;0.5553865;in-house models
4146;Sakenin A;PGH2_HUMAN;0.933142857142857;in-house models
4147;Sakenin A;PTN1_HUMAN;0.9336;in-house models
4148;Sakenin A;Q6INT1_XENLA;0.338225;in-house models
4149;Sakenin B (R);CP19A_HUMAN;0.6628515;in-house models
4150;Sakenin B (R);CP2D6_HUMAN;0.6857875;in-house models
4151;Sakenin B (R);DHB3_HUMAN;0.9281944444444444;in-house models
4152;Sakenin B (R);DHB4_HUMAN;0.09276384447666668;in-house models
4153;Sakenin B (R);DHI2_HUMAN;0.69222075;in-house models
4154;Sakenin B (R);ESR1_HUMAN;0.942495238095238;in-house models
4155;Sakenin B (R);ESR2_HUMAN;0.9148;in-house models
4156;Sakenin B (R);HYES_HUMAN;0.946075;in-house models
4157;Sakenin B (R);LOX5_HUMAN;0.7060423333333334;in-house models
4158;Sakenin B (R);MCR_HUMAN;0.5350263333333333;in-house models
4159;Sakenin B (R);NR1H4_HUMAN;0.038002499999999995;in-house models
4160;Sakenin B (R);PPARG_HUMAN;0.0118152;in-house models
4161;Sakenin B (R);PTN1_HUMAN;0.9386;in-house models
4162;Sakenin B (R);Q6INT1_XENLA;0.189774;in-house models
4163;Sakenin B (S);DHB3_HUMAN;0.9187916666666667;in-house models
4164;Sakenin B (S);DHI2_HUMAN;0.8560749999999999;in-house models
4165;Sakenin B (S);ESR1_HUMAN;0.9420875000000001;in-house models
4166;Sakenin B (S);ESR2_HUMAN;0.9142999999999999;in-house models
4167;Sakenin B (S);HYES_HUMAN;0.9125;in-house models
4168;Sakenin B (S);PTN1_HUMAN;0.9386;in-house models
4169;Sakenin C (R);CP19A_HUMAN;0.5449375000000001;in-house models
4170;Sakenin C (R);CP2D6_HUMAN;0.688112;in-house models
4171;Sakenin C (R);DHB3_HUMAN;0.9074166666666666;in-house models
4172;Sakenin C (R);DHB4_HUMAN;0.055324583914233;in-house models
4173;Sakenin C (R);DHI1_HUMAN;0.3256183333333333;in-house models
4174;Sakenin C (R);DHI2_HUMAN;0.81715;in-house models
4175;Sakenin C (R);ESR1_HUMAN;0.9396258928571429;in-house models
4176;Sakenin C (R);ESR2_HUMAN;0.9206166666666666;in-house models
4177;Sakenin C (R);GCR_HUMAN;0.14705794;in-house models
4178;Sakenin C (R);HYES_HUMAN;0.9558;in-house models
4179;Sakenin C (R);LOX5_HUMAN;0.3892705666666667;in-house models
4180;Sakenin C (R);MCR_HUMAN;0.10328254221666666;in-house models
4181;Sakenin C (R);MK14_HUMAN;0.026179549999999996;in-house models
4182;Sakenin C (R);NR1H2_HUMAN;0.5657989999999999;in-house models
4183;Sakenin C (R);NR1H4_HUMAN;0.5783576666666667;in-house models
4184;Sakenin C (R);PGH1_HUMAN;0.43198000000000003;in-house models
4185;Sakenin C (R);PTGES_HUMAN;0.0546427;in-house models
4186;Sakenin C (R);Q6INT1_XENLA;0.060339386499999995;in-house models
4187;Sakenin C (S);DHB3_HUMAN;0.880125;in-house models
4188;Sakenin C (S);DHI2_HUMAN;0.8339749999999999;in-house models
4189;Sakenin C (S);ESR1_HUMAN;0.9512957142857144;in-house models
4190;Sakenin C (S);ESR2_HUMAN;0.9294666666666666;in-house models
4191;Sakenin C (S);HYES_HUMAN;0.9576;in-house models
4192;Sakenin D;3BHS1_HUMAN;0.9323999999999999;in-house models
4193;Sakenin D;ACES_HUMAN;0.375143;in-house models
4194;Sakenin D;CP19A_HUMAN;0.5695056666666667;in-house models
4195;Sakenin D;CP2D6_HUMAN;0.7114525;in-house models
4196;Sakenin D;DHB2_HUMAN;0.9726666666666667;in-house models
4197;Sakenin D;DHB3_HUMAN;0.9484999999999999;in-house models
4198;Sakenin D;DHB4_HUMAN;0.22535;in-house models
4199;Sakenin D;DHI1_HUMAN;0.1086364;in-house models
4200;Sakenin D;DHI2_HUMAN;0.8433250000000001;in-house models
4201;Sakenin D;ESR1_HUMAN;0.9608166666666667;in-house models
4202;Sakenin D;ESR2_HUMAN;0.9620000000000001;in-house models
4203;Sakenin D;GCR_HUMAN;0.08164725428575001;in-house models
4204;Sakenin D;LOX5_HUMAN;0.4984179999999999;in-house models
4205;Sakenin D;MCR_HUMAN;0.2695211735;in-house models
4206;Sakenin D;MK14_HUMAN;0.0836474;in-house models
4207;Sakenin D;NR1H2_HUMAN;0.036991042499999995;in-house models
4208;Sakenin D;NR1H4_HUMAN;0.25951635;in-house models
4209;Sakenin D;PGH1_HUMAN;0.36912399999999995;in-house models
4210;Sakenin D;PPARG_HUMAN;0.0252452;in-house models
4211;Sakenin D;Q6INT1_XENLA;0.191443;in-house models
4212;Sakenin E;CP19A_HUMAN;0.6348115000000001;in-house models
4213;Sakenin E;CP2D6_HUMAN;0.5822485;in-house models
4214;Sakenin E;DHB3_HUMAN;0.949125;in-house models
4215;Sakenin E;DHB4_HUMAN;0.41341300000000003;in-house models
4216;Sakenin E;DHI2_HUMAN;0.8220000000000001;in-house models
4217;Sakenin E;ESR1_HUMAN;0.9434166666666668;in-house models
4218;Sakenin E;ESR2_HUMAN;0.9538;in-house models
4219;Sakenin E;GCR_HUMAN;0.00259604;in-house models
4220;Sakenin E;LOX5_HUMAN;0.8404780000000001;in-house models
4221;Sakenin E;MCR_HUMAN;0.09054119999999999;in-house models
4222;Sakenin E;MK14_HUMAN;0.0931082;in-house models
4223;Sakenin E;NR1H2_HUMAN;0.271165;in-house models
4224;Sakenin E;PGH1_HUMAN;0.282467;in-house models
4225;Sakenin E;PPARG_HUMAN;0.0739229;in-house models
4226;Sakenin E;Q6INT1_XENLA;0.0044636;in-house models
4227;Sakenin F (R);ACES_HUMAN;0.312359;in-house models
4228;Sakenin F (R);CP19A_HUMAN;0.472804;in-house models
4229;Sakenin F (R);CP2D6_HUMAN;0.6731885;in-house models
4230;Sakenin F (R);DHB3_HUMAN;0.9209583333333333;in-house models
4231;Sakenin F (R);DHB4_HUMAN;0.18045088928499997;in-house models
4232;Sakenin F (R);DHI2_HUMAN;0.8369500000000001;in-house models
4233;Sakenin F (R);ESR1_HUMAN;0.9599944444444444;in-house models
4234;Sakenin F (R);ESR2_HUMAN;0.9523999999999999;in-house models
4235;Sakenin F (R);GCR_HUMAN;0.0199368855;in-house models
4236;Sakenin F (R);HYES_HUMAN;0.9561999999999999;in-house models
4237;Sakenin F (R);LOX5_HUMAN;0.890064;in-house models
4238;Sakenin F (R);MCR_HUMAN;0.19307353333333332;in-house models
4239;Sakenin F (R);NR1H2_HUMAN;0.0269416;in-house models
4240;Sakenin F (R);NR1H4_HUMAN;0.169719;in-house models
4241;Sakenin F (R);PGH1_HUMAN;0.9664999999999999;in-house models
4242;Sakenin F (R);PTN1_HUMAN;0.9316;in-house models
4243;Sakenin F (R);Q6INT1_XENLA;0.00766734;in-house models
4244;Sakenin F (S);DHB3_HUMAN;0.9196111111111112;in-house models
4245;Sakenin F (S);DHI2_HUMAN;0.8408500000000001;in-house models
4246;Sakenin F (S);ESR1_HUMAN;0.9425933333333333;in-house models
4247;Sakenin F (S);ESR2_HUMAN;0.9470000000000001;in-house models
4248;Sakenin G;ACES_HUMAN;0.205293156;in-house models
4249;Sakenin G;AK1C3_HUMAN;0.870469;in-house models
4250;Sakenin G;CP19A_HUMAN;0.43876000000000004;in-house models
4251;Sakenin G;CP2D6_HUMAN;0.6156445;in-house models
4252;Sakenin G;DHB2_HUMAN;0.9097222222222222;in-house models
4253;Sakenin G;DHB3_HUMAN;0.9208749999999999;in-house models
4254;Sakenin G;DHB4_HUMAN;0.44030722992525;in-house models
4255;Sakenin G;DHI2_HUMAN;0.8426749999999998;in-house models
4256;Sakenin G;ESR1_HUMAN;0.9623695238095238;in-house models
4257;Sakenin G;HYES_HUMAN;0.92225;in-house models
4258;Sakenin G;LOX5_HUMAN;0.8147949999999999;in-house models
4259;Sakenin G;MCR_HUMAN;0.09541603;in-house models
4260;Sakenin G;MK14_HUMAN;6.03449e-08;in-house models
4261;Sakenin G;NFKB1_HUMAN;0.09706669999999999;in-house models
4262;Sakenin G;NR1H4_HUMAN;0.222847;in-house models
4263;Sakenin H (R);ACES_HUMAN;0.282749;in-house models
4264;Sakenin H (R);CP19A_HUMAN;0.273404;in-house models
4265;Sakenin H (R);CP2D6_HUMAN;0.5303925;in-house models
4266;Sakenin H (R);DHB2_HUMAN;0.9650555555555554;in-house models
4267;Sakenin H (R);DHB3_HUMAN;0.925625;in-house models
4268;Sakenin H (R);DHB4_HUMAN;0.282656048600432;in-house models
4269;Sakenin H (R);DHI2_HUMAN;0.849475;in-house models
4270;Sakenin H (R);ESR1_HUMAN;0.9631989417989418;in-house models
4271;Sakenin H (R);HYES_HUMAN;0.9349999999999999;in-house models
4272;Sakenin H (R);LOX5_HUMAN;0.9205120000000001;in-house models
4273;Sakenin H (R);MCR_HUMAN;0.0837184;in-house models
4274;Sakenin H (R);NR1H4_HUMAN;0.079849;in-house models
4275;Sakenin H (R);PTN1_HUMAN;0.9323999999999999;in-house models
4276;Schoepfiajasmin A;CP19A_HUMAN;0.558372;in-house models
4277;Schoepfiajasmin A;CP2D6_HUMAN;0.393884;in-house models
4278;Schoepfiajasmin A;DHB3_HUMAN;0.8953055555555555;in-house models
4279;Schoepfiajasmin A;DHB4_HUMAN;0.249233493095;in-house models
4280;Schoepfiajasmin A;DHI2_HUMAN;0.6543193333333334;in-house models
4281;Schoepfiajasmin A;ESR1_HUMAN;0.8693333333333333;in-house models
4282;Schoepfiajasmin A;LOX5_HUMAN;0.00993818;in-house models
4283;Schoepfiajasmin A;PGH1_HUMAN;0.0787501;in-house models
4284;Schoepfiajasmin A;PPARG_HUMAN;0.00054404950825;in-house models
4285;Schoepfiajasmin A;Q6INT1_XENLA;0.39144;in-house models
4286;Schoepfiajasmin B;CP19A_HUMAN;0.6047965;in-house models
4287;Schoepfiajasmin B;CP2D6_HUMAN;0.390347;in-house models
4288;Schoepfiajasmin B;DHB3_HUMAN;0.91075;in-house models
4289;Schoepfiajasmin B;DHB4_HUMAN;0.011223320102800001;in-house models
4290;Schoepfiajasmin B;DHI2_HUMAN;0.7474;in-house models
4291;Schoepfiajasmin B;ESR1_HUMAN;0.974;in-house models
4292;Schoepfiajasmin B;LOX5_HUMAN;0.711625;in-house models
4293;Schoepfiajasmin B;MCR_HUMAN;0.07589537;in-house models
4294;Schoepfiajasmin B;PPARG_HUMAN;0.35108;in-house models
4295;Schoepfiajasmin B;Q6INT1_XENLA;0.333432;in-house models
4296;Schoepfiajasmin C;CP19A_HUMAN;0.6572955;in-house models
4297;Schoepfiajasmin C;CP2D6_HUMAN;0.45046099999999994;in-house models
4298;Schoepfiajasmin C;DHB3_HUMAN;0.9305000000000001;in-house models
4299;Schoepfiajasmin C;DHB4_HUMAN;0.2632255075055276;in-house models
4300;Schoepfiajasmin C;DHI2_HUMAN;0.6043409999999999;in-house models
4301;Schoepfiajasmin C;ESR1_HUMAN;0.9695555555555556;in-house models
4302;Schoepfiajasmin C;LOX5_HUMAN;0.6095430000000001;in-house models
4303;Schoepfiajasmin C;MCR_HUMAN;0.28165033333333334;in-house models
4304;Schoepfiajasmin C;PGH1_HUMAN;0.0991596;in-house models
4305;Schoepfiajasmin C;PPARG_HUMAN;0.00362628;in-house models
4306;Schoepfiajasmin C;Q6INT1_XENLA;0.40679;in-house models
4307;Schoepfiajasmin D;CP19A_HUMAN;0.61669;in-house models
4308;Schoepfiajasmin D;CP2D6_HUMAN;0.44598699999999997;in-house models
4309;Schoepfiajasmin D;DHB3_HUMAN;0.9350833333333334;in-house models
4310;Schoepfiajasmin D;DHB4_HUMAN;0.033757774281333336;in-house models
4311;Schoepfiajasmin D;DHI2_HUMAN;0.376587;in-house models
4312;Schoepfiajasmin D;LOX5_HUMAN;0.307906;in-house models
4313;Schoepfiajasmin D;MCR_HUMAN;0.01792565247;in-house models
4314;Schoepfiajasmin D;PGH1_HUMAN;0.127663;in-house models
4315;Schoepfiajasmin D;PPARG_HUMAN;4.0636e-06;in-house models
4316;Schoepfiajasmin D;PTN1_HUMAN;0.000516752;in-house models
4317;Schoepfiajasmin D;Q6INT1_XENLA;0.36983699999999997;in-house models
4318;Schoepfin A;3BHS1_HUMAN;0.9581999999999999;in-house models
4319;Schoepfin A;ACES_HUMAN;0.682769;in-house models
4320;Schoepfin A;CP19A_HUMAN;0.4471986666666667;in-house models
4321;Schoepfin A;CP2D6_HUMAN;0.5207149999999999;in-house models
4322;Schoepfin A;DHB2_HUMAN;0.9784999999999999;in-house models
4323;Schoepfin A;DHB3_HUMAN;0.8993125;in-house models
4324;Schoepfin A;DHB4_HUMAN;0.019439250000001216;in-house models
4325;Schoepfin A;DHI2_HUMAN;0.8357000000000001;in-house models
4326;Schoepfin A;ESR1_HUMAN;0.9675111111111111;in-house models
4327;Schoepfin A;GCR_HUMAN;6.3996600000000005e-06;in-house models
4328;Schoepfin A;LOX5_HUMAN;0.8519805;in-house models
4329;Schoepfin A;MCR_HUMAN;0.1352925;in-house models
4330;Schoepfin A;PGH1_HUMAN;0.5534785;in-house models
4331;Schoepfin A;PPARG_HUMAN;0.15533205599999997;in-house models
4332;Schoepfin A;PTN1_HUMAN;0.00017894099999999998;in-house models
4333;Schoepfin A;Q6INT1_XENLA;0.23882899999999999;in-house models
4334;Schoepfin B;ACES_HUMAN;0.22648200000000002;in-house models
4335;Schoepfin B;CP19A_HUMAN;0.48776299999999995;in-house models
4336;Schoepfin B;CP2D6_HUMAN;0.538279;in-house models
4337;Schoepfin B;DHB3_HUMAN;0.9271041666666666;in-house models
4338;Schoepfin B;DHI2_HUMAN;0.7478;in-house models
4339;Schoepfin B;LOX5_HUMAN;0.5130996499999999;in-house models
4340;Schoepfin B;PPARG_HUMAN;0.143492705;in-house models
4341;Schoepfin B;PTN1_HUMAN;9.485349999999999e-06;in-house models
4342;Schoepfin B;Q6INT1_XENLA;0.371108;in-house models
4343;Sieboldin;CP19A_HUMAN;0.640663;in-house models
4344;Sieboldin;DHB4_HUMAN;0.05017115666666666;in-house models
4345;Sieboldin;DHI2_HUMAN;0.9285;in-house models
4346;Sieboldin;ESR1_HUMAN;0.9317333333333334;in-house models
4347;Sieboldin;LOX5_HUMAN;0.9319999999999999;in-house models
4348;Sieboldin;PTN1_HUMAN;0.941;in-house models
4349;Sieboldin;Q6INT1_XENLA;0.6614359999999999;in-house models
4350;Taccabulin A;CP19A_HUMAN;0.6527270000000001;in-house models
4351;Taccabulin A;CP2D6_HUMAN;0.756108;in-house models
4352;Taccabulin A;DHI1_HUMAN;0.3520635;in-house models
4353;Taccabulin A;DHI2_HUMAN;0.89175;in-house models
4354;Taccabulin A;ESR1_HUMAN;0.9653333333333334;in-house models
4355;Taccabulin A;GCR_HUMAN;0.23151309383285712;in-house models
4356;Taccabulin A;LOX5_HUMAN;0.30083053333333337;in-house models
4357;Taccabulin A;MCR_HUMAN;0.19430399666666667;in-house models
4358;Taccabulin A;MK14_HUMAN;0.13984534999999998;in-house models
4359;Taccabulin A;NFKB1_HUMAN;0.432972;in-house models
4360;Taccabulin A;NR1H2_HUMAN;0.22229274916666664;in-house models
4361;Taccabulin A;NR1H4_HUMAN;0.35093645999999995;in-house models
4362;Taccabulin A;PGH1_HUMAN;0.801981;in-house models
4363;Taccabulin A;PPARD_HUMAN;1.11782e-06;in-house models
4364;Taccabulin A;PPARG_HUMAN;0.20801783333333332;in-house models
4365;Taccabulin A;PTGES_HUMAN;0.241771;in-house models
4366;Taccabulin B;CP19A_HUMAN;0.678945;in-house models
4367;Taccabulin B;CP2D6_HUMAN;0.909638;in-house models
4368;Taccabulin B;DHI1_HUMAN;0.589571;in-house models
4369;Taccabulin B;ESR1_HUMAN;0.9969999999999999;in-house models
4370;Taccabulin B;GCR_HUMAN;0.01937059;in-house models
4371;Taccabulin B;LOX5_HUMAN;0.2785462;in-house models
4372;Taccabulin B;MCR_HUMAN;0.07453240666666666;in-house models
4373;Taccabulin B;MK14_HUMAN;0.07127694000000001;in-house models
4374;Taccabulin B;NFKB1_HUMAN;0.37433;in-house models
4375;Taccabulin B;NR1H2_HUMAN;0.16041197999999998;in-house models
4376;Taccabulin B;NR1H4_HUMAN;0.25479947654;in-house models
4377;Taccabulin B;PGH1_HUMAN;0.9049809999999999;in-house models
4378;Taccabulin B;PPARA_HUMAN;0.00844502;in-house models
4379;Taccabulin B;PPARG_HUMAN;0.07206611843333334;in-house models
4380;Taccabulin C;3BHS1_HUMAN;0.15626099999999998;in-house models
4381;Taccabulin C;ACES_HUMAN;0.350608;in-house models
4382;Taccabulin C;CP19A_HUMAN;0.795419;in-house models
4383;Taccabulin C;CP2D6_HUMAN;0.7158990000000001;in-house models
4384;Taccabulin C;DHB4_HUMAN;0.543921;in-house models
4385;Taccabulin C;DHI1_HUMAN;0.4270335;in-house models
4386;Taccabulin C;DHI2_HUMAN;0.89175;in-house models
4387;Taccabulin C;ESR1_HUMAN;0.9426444444444444;in-house models
4388;Taccabulin C;GCR_HUMAN;0.24555373049999998;in-house models
4389;Taccabulin C;LOX5_HUMAN;0.33786503333333334;in-house models
4390;Taccabulin C;MCR_HUMAN;0.22488235;in-house models
4391;Taccabulin C;MK14_HUMAN;0.14220526666666666;in-house models
4392;Taccabulin C;NFKB1_HUMAN;0.703893;in-house models
4393;Taccabulin C;NR1H2_HUMAN;0.302539;in-house models
4394;Taccabulin C;NR1H4_HUMAN;0.47129624999999997;in-house models
4395;Taccabulin C;PGH1_HUMAN;0.830932;in-house models
4396;Taccabulin C;PPARG_HUMAN;0.142033240645658;in-house models
4397;Taccabulin C;PTGES_HUMAN;0.607034;in-house models
4398;Taccabulin C;PTN1_HUMAN;0.9488;in-house models
4399;Taccabulin D;3BHS1_HUMAN;0.029991300000000002;in-house models
4400;Taccabulin D;CP19A_HUMAN;0.6329640000000001;in-house models
4401;Taccabulin D;CP2D6_HUMAN;0.6860095;in-house models
4402;Taccabulin D;DHI1_HUMAN;0.43194849999999996;in-house models
4403;Taccabulin D;DHI2_HUMAN;0.89175;in-house models
4404;Taccabulin D;ESR1_HUMAN;0.9653333333333334;in-house models
4405;Taccabulin D;GCR_HUMAN;0.14978208333285714;in-house models
4406;Taccabulin D;LOX5_HUMAN;0.3803329;in-house models
4407;Taccabulin D;MCR_HUMAN;0.25038839469999996;in-house models
4408;Taccabulin D;MK14_HUMAN;0.10276243933333334;in-house models
4409;Taccabulin D;NFKB1_HUMAN;0.306293;in-house models
4410;Taccabulin D;NR1H2_HUMAN;0.0928479;in-house models
4411;Taccabulin D;NR1H4_HUMAN;0.4329035;in-house models
4412;Taccabulin D;PGH1_HUMAN;0.8320110000000001;in-house models
4413;Taccabulin D;PPARG_HUMAN;0.15394018000000004;in-house models
4414;Taccabulin D;PTGES_HUMAN;0.00922161;in-house models
4415;Taccabulin E;ACES_HUMAN;0.660029;in-house models
4416;Taccabulin E;AK1C3_HUMAN;0.09290230000000001;in-house models
4417;Taccabulin E;CP19A_HUMAN;0.658821;in-house models
4418;Taccabulin E;CP2D6_HUMAN;0.8873280000000001;in-house models
4419;Taccabulin E;DHI1_HUMAN;0.22732095000000002;in-house models
4420;Taccabulin E;GCR_HUMAN;0.33952834000000004;in-house models
4421;Taccabulin E;LOX5_HUMAN;0.2977191;in-house models
4422;Taccabulin E;MCR_HUMAN;0.2828226666666666;in-house models
4423;Taccabulin E;MK14_HUMAN;0.16594565;in-house models
4424;Taccabulin E;NFKB1_HUMAN;0.49620299999999995;in-house models
4425;Taccabulin E;NR1H2_HUMAN;0.065591393;in-house models
4426;Taccabulin E;NR1H4_HUMAN;0.3765695;in-house models
4427;Taccabulin E;PGH1_HUMAN;0.8676520000000001;in-house models
4428;Taccabulin E;PPARG_HUMAN;0.07394188333127867;in-house models
4429;Tetrahydro-rottlerin;CP19A_HUMAN;0.574313;in-house models
4430;Tetrahydro-rottlerin;CP2D6_HUMAN;0.4595465;in-house models
4431;Tetrahydro-rottlerin;DHB3_HUMAN;0.9315;in-house models
4432;Tetrahydro-rottlerin;DHI1_HUMAN;0.1462848;in-house models
4433;Tetrahydro-rottlerin;DHI2_HUMAN;0.5767435;in-house models
4434;Tetrahydro-rottlerin;LOX5_HUMAN;0.08884626666666666;in-house models
4435;Tetrahydro-rottlerin;MCR_HUMAN;0.302386;in-house models
4436;Tetrahydro-rottlerin;NR1H2_HUMAN;3.13107e-07;in-house models
4437;Tetrahydro-rottlerin;NR1H4_HUMAN;0.05145014666666667;in-house models
4438;Tetrahydro-rottlerin;PGH1_HUMAN;0.639419;in-house models
4439;Tetrahydro-rottlerin;PPARD_HUMAN;0.00026176;in-house models
4440;Tetrahydro-rottlerin;PTGES_HUMAN;0.285506;in-house models
4441;Thalassodendrone;CP19A_HUMAN;0.6634835;in-house models
4442;Thalassodendrone;CP2D6_HUMAN;0.589739;in-house models
4443;Thalassodendrone;DHB4_HUMAN;0.005686863;in-house models
4444;Thalassodendrone;DHI1_HUMAN;0.27745915000000004;in-house models
4445;Thalassodendrone;DHI2_HUMAN;0.8625435;in-house models
4446;Thalassodendrone;ESR1_HUMAN;0.9620333333333333;in-house models
4447;Thalassodendrone;GCR_HUMAN;0.343163;in-house models
4448;Thalassodendrone;HYES_HUMAN;0.9175000000000001;in-house models
4449;Thalassodendrone;LOX5_HUMAN;0.3598325;in-house models
4450;Thalassodendrone;MCR_HUMAN;0.19671133333333335;in-house models
4451;Thalassodendrone;NR1H2_HUMAN;0.000333715;in-house models
4452;Thalassodendrone;NR1H4_HUMAN;0.340957;in-house models
4453;Thalassodendrone;PGH1_HUMAN;0.5072;in-house models
4454;Thalassodendrone;PPARD_HUMAN;9.42449e-05;in-house models
4455;Thalassodendrone;PPARG_HUMAN;1.92018e-06;in-house models
4456;Thalassodendrone;PTGES_HUMAN;0.449795;in-house models
4457;Thalassodendrone;PTN1_HUMAN;0.368035;in-house models
4458;Thalassodendrone;Q6INT1_XENLA;0.0621072;in-house models
4459;Trianguletin;C11B1_HUMAN;0.7056250000000001;in-house models
4460;Trianguletin;CP19A_HUMAN;0.749773;in-house models
4461;Trianguletin;CP2D6_HUMAN;0.596469;in-house models
4462;Trianguletin;DHB3_HUMAN;0.0760879;in-house models
4463;Trianguletin;DHI1_HUMAN;0.46208;in-house models
4464;Trianguletin;DHI2_HUMAN;0.7544403333333333;in-house models
4465;Trianguletin;ESR1_HUMAN;0.967;in-house models
4466;Trianguletin;GCR_HUMAN;0.11784648233833332;in-house models
