;Compound;UniProt_name;SEA;SuperPred;SwissTargetPrediction;in-house models
27373;Hostmanin A;CNR2_HUMAN;;;0.106165761;
27374;Hostmanin A;CP19A_HUMAN;;;0.106165761;0.46060500000000004
27375;Hostmanin A;CP2D6_HUMAN;;;;0.5552575000000001
27376;Hostmanin A;DHB1_HUMAN;;;0.106165761;
27377;Hostmanin A;DHI2_HUMAN;;;;0.745
27378;Hostmanin A;ESR1_HUMAN;;;0.11449479;
27379;Hostmanin A;ESR2_HUMAN;;;0.11449479;
27380;Hostmanin A;FUT5_HUMAN;;;0.106165761;
27381;Hostmanin A;GCR_HUMAN;;;;0.134149
27382;Hostmanin A;GRM2_HUMAN;;;0.11449479;
27383;Hostmanin A;HDAC6_HUMAN;;;0.106165761;
27384;Hostmanin A;HDAC8_HUMAN;;;0.106165761;
27385;Hostmanin A;HNF4A_HUMAN;;;0.106165761;
27386;Hostmanin A;HPPD_ARATH;3.9600000000000003e-10;;;
27387;Hostmanin A;HXK4_HUMAN;;;0.106165761;
27388;Hostmanin A;ITK_HUMAN;;;0.106165761;
27389;Hostmanin A;KCNA3_HUMAN;7.509999999999999e-11;;;
27390;Hostmanin A;KCNK2_HUMAN;2.01e-07;;;
27391;Hostmanin A;KIT_HUMAN;;;0.106165761;
27392;Hostmanin A;KPCG_HUMAN;;;0.106165761;
27393;Hostmanin A;LCK_HUMAN;;;0.106165761;
27394;Hostmanin A;LDHA_HUMAN;;;0.106165761;
27395;Hostmanin A;LRRK2_HUMAN;;;0.106165761;
27396;Hostmanin A;LT4R1_HUMAN;;;0.106165761;
27397;Hostmanin A;MCR_HUMAN;;;;0.134149
27398;Hostmanin A;MDR1_HUMAN;8.65e-26;;0.106165761;
27399;Hostmanin A;MRP1_HUMAN;;;0.106165761;
27400;Hostmanin A;MTOR_HUMAN;;;0.106165761;
27401;Hostmanin A;NDUA1_HUMAN;1.8999999999999998e-30;;;
27402;Hostmanin A;NDUA2_HUMAN;1.8999999999999998e-30;;;
27403;Hostmanin A;NDUA3_HUMAN;1.8999999999999998e-30;;;
27404;Hostmanin A;NDUA4_HUMAN;1.78e-15;;;
27405;Hostmanin A;NDUA5_HUMAN;1.8999999999999998e-30;;;
27406;Hostmanin A;NDUA6_HUMAN;1.8999999999999998e-30;;;
27407;Hostmanin A;NDUA7_HUMAN;1.8999999999999998e-30;;;
27408;Hostmanin A;NDUA8_HUMAN;1.8999999999999998e-30;;;
27409;Hostmanin A;NDUA9_HUMAN;1.8999999999999998e-30;;;
27410;Hostmanin A;NDUAA_HUMAN;1.8999999999999998e-30;;;
27411;Hostmanin A;NDUAB_HUMAN;1.8999999999999998e-30;;;
27412;Hostmanin A;NDUAC_HUMAN;1.8999999999999998e-30;;;
27413;Hostmanin A;NDUAD_HUMAN;1.8999999999999998e-30;;;
27414;Hostmanin A;NDUB1_HUMAN;1.8999999999999998e-30;;;
27415;Hostmanin A;NDUB2_HUMAN;1.8999999999999998e-30;;;
27416;Hostmanin A;NDUB3_HUMAN;1.8999999999999998e-30;;;
27417;Hostmanin A;NDUB4_HUMAN;1.8999999999999998e-30;;;
27418;Hostmanin A;NDUB5_HUMAN;1.8999999999999998e-30;;;
27419;Hostmanin A;NDUB6_HUMAN;1.8999999999999998e-30;;;
27420;Hostmanin A;NDUB7_HUMAN;1.8999999999999998e-30;;;
27421;Hostmanin A;NDUB8_HUMAN;1.8999999999999998e-30;;;
27422;Hostmanin A;NDUB9_HUMAN;1.8999999999999998e-30;;;
27423;Hostmanin A;NDUBA_HUMAN;1.8999999999999998e-30;;;
27424;Hostmanin A;NDUBB_HUMAN;1.8999999999999998e-30;;;
27425;Hostmanin A;NDUC1_HUMAN;1.8999999999999998e-30;;;
27426;Hostmanin A;NDUC2_HUMAN;1.8999999999999998e-30;;;
27427;Hostmanin A;NDUF2_HUMAN;1.8999999999999998e-30;;;
27428;Hostmanin A;NDUF3_HUMAN;1.8999999999999998e-30;;;
27429;Hostmanin A;NDUF4_HUMAN;1.8999999999999998e-30;;;
27430;Hostmanin A;NDUS1_HUMAN;1.8999999999999998e-30;;;
27431;Hostmanin A;NDUS2_HUMAN;1.8999999999999998e-30;;;
27432;Hostmanin A;NDUS3_HUMAN;1.8999999999999998e-30;;;
27433;Hostmanin A;NDUS4_HUMAN;1.8999999999999998e-30;;;
27434;Hostmanin A;NDUS5_HUMAN;1.8999999999999998e-30;;;
27435;Hostmanin A;NDUS6_HUMAN;1.8999999999999998e-30;;;
27436;Hostmanin A;NDUS7_HUMAN;1.8999999999999998e-30;;;
27437;Hostmanin A;NDUS8_HUMAN;1.8999999999999998e-30;;;
27438;Hostmanin A;NDUV1_HUMAN;1.8999999999999998e-30;;;
27439;Hostmanin A;NDUV2_HUMAN;1.8999999999999998e-30;;;
27440;Hostmanin A;NDUV3_HUMAN;1.8999999999999998e-30;;;
27441;Hostmanin A;NR1H2_HUMAN;;;;9.04019e-06
27442;Hostmanin A;NR1H4_HUMAN;;;0.106165761;0.000148925
27443;Hostmanin A;NR1I2_HUMAN;;;0.106165761;
27444;Hostmanin A;NU1M_HUMAN;1.8999999999999998e-30;;;
27445;Hostmanin A;NU2M_HUMAN;1.8999999999999998e-30;;;
27446;Hostmanin A;NU3M_HUMAN;1.8999999999999998e-30;;;
27447;Hostmanin A;NU4LM_HUMAN;1.8999999999999998e-30;;;
27448;Hostmanin A;NU4M_HUMAN;3.23e-10;;;
27449;Hostmanin A;NU5M_HUMAN;1.8999999999999998e-30;;;
27450;Hostmanin A;NU6M_HUMAN;1.8999999999999998e-30;;;
27451;Hostmanin A;NUA4L_HUMAN;1.8999999999999998e-30;;;
27452;Hostmanin A;P2RX3_HUMAN;;;0.106165761;
27453;Hostmanin A;PA2GA_HUMAN;;;0.106165761;
27454;Hostmanin A;PAI1_HUMAN;;;0.106165761;
27455;Hostmanin A;PANK3_HUMAN;;;0.106165761;
27456;Hostmanin A;PDE7A_HUMAN;;;0.106165761;
27457;Hostmanin A;PDK1_HUMAN;;;0.106165761;
27458;Hostmanin A;PGH1_HUMAN;;;;0.72415
27459;Hostmanin A;PGH2_HUMAN;;;0.11449479;
27460;Hostmanin A;PK3CA_HUMAN;;;0.106165761;
27461;Hostmanin A;PPARG_HUMAN;;;0.106165761;
27462;Hostmanin A;PTN1_HUMAN;;;0.106165761;
27463;Hostmanin A;Q53I59_TRYCR;9.99e-16;;;
27464;Hostmanin A;Q8QGU2_CHICK;1.33e-06;;;
27465;Hostmanin A;Q98UH1_DANRE;4.81e-10;;;
27466;Hostmanin A;RET_HUMAN;;;0.106165761;
27467;Hostmanin A;S28A3_HUMAN;5.38e-31;;;
27468;Hostmanin A;S29A1_HUMAN;;;0.106165761;
27469;Hostmanin A;SC5A1_RAT;4.29e-13;;;
27470;Hostmanin A;SC5A2_RAT;4.28e-08;;;
27471;Hostmanin A;SHBG_HUMAN;;;0.106165761;
27472;Hostmanin A;SIA4A_HUMAN;;;0.106165761;
27473;Hostmanin A;SIAT1_HUMAN;;;0.106165761;
27474;Hostmanin A;SIR2_HUMAN;;;0.11449479;
27475;Hostmanin A;SMCA2_HUMAN;;;0.106165761;
27476;Hostmanin A;T2R31_HUMAN;;;0.106165761;
27477;Hostmanin A;THAS_HUMAN;;;0.106165761;
27478;Hostmanin A;TLR4_HUMAN;8.31e-12;;;
27479;Hostmanin A;VGFR2_HUMAN;;;0.106165761;
27480;Hostmanin B;AA1R_HUMAN;;;0.106165761;
27481;Hostmanin B;AA2BR_HUMAN;;;0.106165761;
27482;Hostmanin B;AA3R_HUMAN;;;0.106165761;
27483;Hostmanin B;ABCG2_HUMAN;;;0.106165761;
27484;Hostmanin B;ACES_HUMAN;2.67e-08;;;
27485;Hostmanin B;ACPM_HUMAN;1.8999999999999998e-30;;;
27486;Hostmanin B;ADRB1_MOUSE;1.55e-19;;;
27487;Hostmanin B;AKT1_HUMAN;;;0.106165761;
27488;Hostmanin B;ALDR_HUMAN;;;0.106165761;
27489;Hostmanin B;AOFB_HUMAN;;;0.106165761;
27490;Hostmanin B;BACE1_HUMAN;;;0.106165761;
27491;Hostmanin B;BACE2_HUMAN;;;0.106165761;
27492;Hostmanin B;CAH12_HUMAN;;;0.106165761;
27493;Hostmanin B;CASP3_HUMAN;;;0.106165761;
27494;Hostmanin B;CASP7_HUMAN;;;0.106165761;
27495;Hostmanin B;CASR_HUMAN;;;0.106165761;
27496;Hostmanin B;CATB_HUMAN;;;0.364410487;
27497;Hostmanin B;CATL1_HUMAN;;;0.106165761;
27498;Hostmanin B;CATS_HUMAN;;;0.106165761;
27499;Hostmanin B;CBR1_HUMAN;;;0.106165761;
27500;Hostmanin B;CFTR_HUMAN;;;0.106165761;
27501;Hostmanin B;CIA30_HUMAN;1.8999999999999998e-30;;;
27502;Hostmanin B;CNR1_HUMAN;;;0.106165761;
27503;Hostmanin B;CNR2_HUMAN;;;0.106165761;
27504;Hostmanin B;CP19A_HUMAN;;;0.106165761;
27505;Hostmanin B;CRFR1_HUMAN;;;0.106165761;
27506;Hostmanin B;DHB1_HUMAN;;;0.106165761;
27507;Hostmanin B;DHB3_HUMAN;;;;0.9395
27508;Hostmanin B;DHI2_HUMAN;;;;0.7394
27509;Hostmanin B;ESR1_HUMAN;;;0.11449479;
27510;Hostmanin B;ESR2_HUMAN;;;0.11449479;
27511;Hostmanin B;EST1_HUMAN;;;0.106165761;
27512;Hostmanin B;FUT5_HUMAN;;;0.106165761;
27513;Hostmanin B;GASR_HUMAN;;;0.106165761;
27514;Hostmanin B;GRM2_HUMAN;;;0.11449479;
27515;Hostmanin B;GRM5_HUMAN;;;0.106165761;
27516;Hostmanin B;HDAC6_HUMAN;;;0.106165761;
27517;Hostmanin B;HDAC8_HUMAN;;;0.106165761;
27518;Hostmanin B;HNF4A_HUMAN;;;0.106165761;
27519;Hostmanin B;HPPD_ARATH;3.9600000000000003e-10;;;
27520;Hostmanin B;ITAL_HUMAN;;;0.106165761;
27521;Hostmanin B;JAK2_HUMAN;;;0.106165761;
27522;Hostmanin B;JAK3_HUMAN;;;0.106165761;
27523;Hostmanin B;KCNA3_HUMAN;7.509999999999999e-11;;;
27524;Hostmanin B;KCNA5_HUMAN;;;0.106165761;
27525;Hostmanin B;KCNK2_HUMAN;2.01e-07;;;
27526;Hostmanin B;KIT_HUMAN;;;0.106165761;
27527;Hostmanin B;LDHA_HUMAN;;;0.106165761;
27528;Hostmanin B;LT4R1_HUMAN;;;0.106165761;
27529;Hostmanin B;MDM2_HUMAN;;;0.106165761;
27530;Hostmanin B;MDR1_HUMAN;8.65e-26;;0.106165761;
27531;Hostmanin B;MK01_HUMAN;;;0.106165761;
27532;Hostmanin B;MRP1_HUMAN;;;0.106165761;
27533;Hostmanin B;NDUA1_HUMAN;1.8999999999999998e-30;;;
27534;Hostmanin B;NDUA2_HUMAN;1.8999999999999998e-30;;;
27535;Hostmanin B;NDUA3_HUMAN;1.8999999999999998e-30;;;
27536;Hostmanin B;NDUA4_HUMAN;1.78e-15;;;
27537;Hostmanin B;NDUA5_HUMAN;1.8999999999999998e-30;;;
27538;Hostmanin B;NDUA6_HUMAN;1.8999999999999998e-30;;;
27539;Hostmanin B;NDUA7_HUMAN;1.8999999999999998e-30;;;
27540;Hostmanin B;NDUA8_HUMAN;1.8999999999999998e-30;;;
27541;Hostmanin B;NDUA9_HUMAN;1.8999999999999998e-30;;;
27542;Hostmanin B;NDUAA_HUMAN;1.8999999999999998e-30;;;
27543;Hostmanin B;NDUAB_HUMAN;1.8999999999999998e-30;;;
27544;Hostmanin B;NDUAC_HUMAN;1.8999999999999998e-30;;;
27545;Hostmanin B;NDUAD_HUMAN;1.8999999999999998e-30;;;
27546;Hostmanin B;NDUB1_HUMAN;1.8999999999999998e-30;;;
27547;Hostmanin B;NDUB2_HUMAN;1.8999999999999998e-30;;;
27548;Hostmanin B;NDUB3_HUMAN;1.8999999999999998e-30;;;
27549;Hostmanin B;NDUB4_HUMAN;1.8999999999999998e-30;;;
27550;Hostmanin B;NDUB5_HUMAN;1.8999999999999998e-30;;;
27551;Hostmanin B;NDUB6_HUMAN;1.8999999999999998e-30;;;
27552;Hostmanin B;NDUB7_HUMAN;1.8999999999999998e-30;;;
27553;Hostmanin B;NDUB8_HUMAN;1.8999999999999998e-30;;;
27554;Hostmanin B;NDUB9_HUMAN;1.8999999999999998e-30;;;
27555;Hostmanin B;NDUBA_HUMAN;1.8999999999999998e-30;;;
27556;Hostmanin B;NDUBB_HUMAN;1.8999999999999998e-30;;;
27557;Hostmanin B;NDUC1_HUMAN;1.8999999999999998e-30;;;
27558;Hostmanin B;NDUC2_HUMAN;1.8999999999999998e-30;;;
27559;Hostmanin B;NDUF2_HUMAN;1.8999999999999998e-30;;;
27560;Hostmanin B;NDUF3_HUMAN;1.8999999999999998e-30;;;
27561;Hostmanin B;NDUF4_HUMAN;1.8999999999999998e-30;;;
27562;Hostmanin B;NDUS1_HUMAN;1.8999999999999998e-30;;;
27563;Hostmanin B;NDUS2_HUMAN;1.8999999999999998e-30;;;
27564;Hostmanin B;NDUS3_HUMAN;1.8999999999999998e-30;;;
27565;Hostmanin B;NDUS4_HUMAN;1.8999999999999998e-30;;;
27566;Hostmanin B;NDUS5_HUMAN;1.8999999999999998e-30;;;
27567;Hostmanin B;NDUS6_HUMAN;1.8999999999999998e-30;;;
27568;Hostmanin B;NDUS7_HUMAN;1.8999999999999998e-30;;;
27569;Hostmanin B;NDUS8_HUMAN;1.8999999999999998e-30;;;
27570;Hostmanin B;NDUV1_HUMAN;1.8999999999999998e-30;;;
27571;Hostmanin B;NDUV2_HUMAN;1.8999999999999998e-30;;;
27572;Hostmanin B;NDUV3_HUMAN;1.8999999999999998e-30;;;
27573;Hostmanin B;NQO2_HUMAN;;;0.106165761;
27574;Hostmanin B;NR1H4_HUMAN;;;0.106165761;
27575;Hostmanin B;NU1M_HUMAN;1.8999999999999998e-30;;;
27576;Hostmanin B;NU2M_HUMAN;1.8999999999999998e-30;;;
27577;Hostmanin B;NU3M_HUMAN;1.8999999999999998e-30;;;
27578;Hostmanin B;NU4LM_HUMAN;1.8999999999999998e-30;;;
27579;Hostmanin B;NU4M_HUMAN;3.23e-10;;;
27580;Hostmanin B;NU5M_HUMAN;1.8999999999999998e-30;;;
27581;Hostmanin B;NU6M_HUMAN;1.8999999999999998e-30;;;
27582;Hostmanin B;NUA4L_HUMAN;1.8999999999999998e-30;;;
27583;Hostmanin B;PAI1_HUMAN;;;0.106165761;
27584;Hostmanin B;PDE7A_HUMAN;;;0.106165761;
27585;Hostmanin B;PGH2_HUMAN;;;0.106165761;
27586;Hostmanin B;Q53I59_TRYCR;9.99e-16;;;
27587;Hostmanin B;Q8QGU2_CHICK;1.33e-06;;;
27588;Hostmanin B;Q98UH1_DANRE;4.81e-10;;;
27589;Hostmanin B;S28A3_HUMAN;5.38e-31;;;
27590;Hostmanin B;SC5A1_RAT;4.29e-13;;;
27591;Hostmanin B;SC5A2_RAT;4.28e-08;;;
27592;Hostmanin B;SCN2A_HUMAN;;;0.106165761;
27593;Hostmanin B;SIA4A_HUMAN;;;0.106165761;
27594;Hostmanin B;SIAT1_HUMAN;;;0.106165761;
27595;Hostmanin B;SIR2_HUMAN;;;0.11449479;
27596;Hostmanin B;STAT6_HUMAN;;;0.106165761;
27597;Hostmanin B;T2R31_HUMAN;;;0.106165761;
27598;Hostmanin B;TLR4_HUMAN;8.31e-12;;;
27599;Hostmanin B;VGFR2_HUMAN;;;0.106165761;
27600;Hostmanin C;ABL1_HUMAN;;;0.118883307;
27601;Hostmanin C;ACATN_HUMAN;;;0.118883307;
27602;Hostmanin C;ACPM_HUMAN;4.11e-30;;;
27603;Hostmanin C;ADRB1_MOUSE;8.22e-07;;;
27604;Hostmanin C;AURKA_HUMAN;;;0.118883307;
27605;Hostmanin C;AURKB_HUMAN;;;0.118883307;
27606;Hostmanin C;BLA1_ECOLX;2.71e-06;;;
27607;Hostmanin C;BLK_HUMAN;;;0.118883307;
27608;Hostmanin C;BMX_HUMAN;;;0.118883307;
27609;Hostmanin C;BTK_HUMAN;;;0.118883307;
27610;Hostmanin C;C11B2_HUMAN;;;0.118883307;
27611;Hostmanin C;CAN1_HUMAN;;;0.118883307;
27612;Hostmanin C;CATB_HUMAN;;;0.118883307;
27613;Hostmanin C;CCKAR_HUMAN;;;0.118883307;
27614;Hostmanin C;CIA30_HUMAN;4.11e-30;;;
27615;Hostmanin C;COMT_HUMAN;;;0.118883307;
27616;Hostmanin C;CP19A_HUMAN;;;0.118883307;0.807161
27617;Hostmanin C;CP2D6_HUMAN;;;;0.43230905
27618;Hostmanin C;CRFR1_HUMAN;;;0.118883307;
27619;Hostmanin C;CSF1R_HUMAN;;;0.118883307;
27620;Hostmanin C;CSK_HUMAN;;;0.118883307;
27621;Hostmanin C;DHB3_HUMAN;;;;0.9465
27622;Hostmanin C;DHI2_HUMAN;;;;0.7448
27623;Hostmanin C;DUT_HUMAN;;;0.118883307;
27624;Hostmanin C;ESR1_HUMAN;;;0.118883307;
27625;Hostmanin C;ESR2_HUMAN;;;0.118883307;
27626;Hostmanin C;FES_HUMAN;;;0.118883307;
27627;Hostmanin C;FGFR1_HUMAN;;;0.118883307;
27628;Hostmanin C;FGR_HUMAN;;;0.118883307;
27629;Hostmanin C;FKB1A_HUMAN;;;0.118883307;
27630;Hostmanin C;FLT3_HUMAN;;;0.118883307;
27631;Hostmanin C;FUT5_HUMAN;;;0.118883307;
27632;Hostmanin C;GRM2_HUMAN;;;0.118883307;
27633;Hostmanin C;IGF1R_HUMAN;;;0.118883307;
27634;Hostmanin C;ITK_HUMAN;;;0.118883307;
27635;Hostmanin C;JAK3_HUMAN;;;0.118883307;
27636;Hostmanin C;KCNA3_HUMAN;;;0.118883307;
27637;Hostmanin C;KCNA5_HUMAN;;;0.118883307;
27638;Hostmanin C;KIT_HUMAN;;;0.118883307;
27639;Hostmanin C;KLK5_HUMAN;;;0.118883307;
27640;Hostmanin C;LCK_HUMAN;;;0.118883307;
27641;Hostmanin C;LIMK2_HUMAN;;;0.118883307;
27642;Hostmanin C;LOX5_HUMAN;;;0.118883307;
27643;Hostmanin C;LRRK2_HUMAN;;;0.118883307;
27644;Hostmanin C;LT4R1_HUMAN;;;0.118883307;
27645;Hostmanin C;LYN_HUMAN;;;0.118883307;
27646;Hostmanin C;MDR1_HUMAN;1.2e-06;;;
27647;Hostmanin C;MET_HUMAN;;;0.118883307;
27648;Hostmanin C;NDUA1_HUMAN;4.11e-30;;;
27649;Hostmanin C;NDUA2_HUMAN;4.11e-30;;;
27650;Hostmanin C;NDUA3_HUMAN;4.11e-30;;;
27651;Hostmanin C;NDUA4_HUMAN;2.55e-15;;;
27652;Hostmanin C;NDUA5_HUMAN;4.11e-30;;;
27653;Hostmanin C;NDUA6_HUMAN;4.11e-30;;;
27654;Hostmanin C;NDUA7_HUMAN;4.11e-30;;;
27655;Hostmanin C;NDUA8_HUMAN;4.11e-30;;;
27656;Hostmanin C;NDUA9_HUMAN;4.11e-30;;;
27657;Hostmanin C;NDUAA_HUMAN;4.11e-30;;;
27658;Hostmanin C;NDUAB_HUMAN;4.11e-30;;;
27659;Hostmanin C;NDUAC_HUMAN;4.11e-30;;;
27660;Hostmanin C;NDUAD_HUMAN;4.11e-30;;;
27661;Hostmanin C;NDUB1_HUMAN;4.11e-30;;;
27662;Hostmanin C;NDUB2_HUMAN;4.11e-30;;;
27663;Hostmanin C;NDUB3_HUMAN;4.11e-30;;;
27664;Hostmanin C;NDUB4_HUMAN;4.11e-30;;;
27665;Hostmanin C;NDUB5_HUMAN;4.11e-30;;;
27666;Hostmanin C;NDUB6_HUMAN;4.11e-30;;;
27667;Hostmanin C;NDUB7_HUMAN;4.11e-30;;;
27668;Hostmanin C;NDUB8_HUMAN;4.11e-30;;;
27669;Hostmanin C;NDUB9_HUMAN;4.11e-30;;;
27670;Hostmanin C;NDUBA_HUMAN;4.11e-30;;;
27671;Hostmanin C;NDUBB_HUMAN;4.11e-30;;;
27672;Hostmanin C;NDUC1_HUMAN;4.11e-30;;;
27673;Hostmanin C;NDUC2_HUMAN;4.11e-30;;;
27674;Hostmanin C;NDUF2_HUMAN;4.11e-30;;;
27675;Hostmanin C;NDUF3_HUMAN;4.11e-30;;;
27676;Hostmanin C;NDUF4_HUMAN;4.11e-30;;;
27677;Hostmanin C;NDUS1_HUMAN;4.11e-30;;;
27678;Hostmanin C;NDUS2_HUMAN;4.11e-30;;;
27679;Hostmanin C;NDUS3_HUMAN;4.11e-30;;;
27680;Hostmanin C;NDUS4_HUMAN;4.11e-30;;;
27681;Hostmanin C;NDUS5_HUMAN;4.11e-30;;;
27682;Hostmanin C;NDUS6_HUMAN;4.11e-30;;;
27683;Hostmanin C;NDUS7_HUMAN;4.11e-30;;;
27684;Hostmanin C;NDUS8_HUMAN;4.11e-30;;;
27685;Hostmanin C;NDUV1_HUMAN;4.11e-30;;;
27686;Hostmanin C;NDUV2_HUMAN;4.11e-30;;;
27687;Hostmanin C;NDUV3_HUMAN;4.11e-30;;;
27688;Hostmanin C;NR1H2_HUMAN;;;;0.21083200000000002
27689;Hostmanin C;NR1H4_HUMAN;;;;0.116674
27690;Hostmanin C;NTRK1_HUMAN;;;0.118883307;
27691;Hostmanin C;NU1M_HUMAN;4.11e-30;;;
27692;Hostmanin C;NU2M_HUMAN;4.11e-30;;;
27693;Hostmanin C;NU3M_HUMAN;4.11e-30;;;
27694;Hostmanin C;NU4LM_HUMAN;4.11e-30;;;
27695;Hostmanin C;NU4M_HUMAN;4.12e-10;;0.118883307;
27696;Hostmanin C;NU5M_HUMAN;4.11e-30;;;
27697;Hostmanin C;NU6M_HUMAN;4.11e-30;;;
27698;Hostmanin C;NUA4L_HUMAN;4.11e-30;;;
27699;Hostmanin C;PDE10_HUMAN;;;0.118883307;
27700;Hostmanin C;PDE2A_HUMAN;;;0.118883307;
27701;Hostmanin C;PGH1_HUMAN;;;0.118883307;0.744971
27702;Hostmanin C;PGH2_HUMAN;;;0.118883307;
27703;Hostmanin C;PLK1_HUMAN;;;0.118883307;
27704;Hostmanin C;PLK2_HUMAN;;;0.118883307;
27705;Hostmanin C;Q53I59_TRYCR;1.16e-11;;;
27706;Hostmanin C;Q8QGU2_CHICK;1.54e-06;;;
27707;Hostmanin C;RET_HUMAN;;;0.118883307;
27708;Hostmanin C;RON_HUMAN;;;0.118883307;
27709;Hostmanin C;S28A3_HUMAN;1.24e-30;;;
27710;Hostmanin C;SC5A1_RAT;5.99e-13;;;
27711;Hostmanin C;SC5A2_RAT;5.22e-08;;;
27712;Hostmanin C;SIA4A_HUMAN;;;0.118883307;
27713;Hostmanin C;SIAT1_HUMAN;;;0.118883307;
27714;Hostmanin C;SRC_HUMAN;;;0.118883307;
27715;Hostmanin C;TIE2_HUMAN;;;0.118883307;
27716;Hostmanin C;TLR4_HUMAN;1.2999999999999998e-19;;;
27717;Hostmanin C;TSPO_HUMAN;;;0.118883307;
27718;Hostmanin C;VGFR2_HUMAN;;;0.118883307;
27719;Iryantherin A (R);A0A0C7ACN7_PSEAI;6.92e-06;;;
27720;Iryantherin A (R);AA2AR_HUMAN;;;0.106542926;
27721;Iryantherin A (R);ABCG2_HUMAN;3.39e-08;;0.106542926;
27722;Iryantherin A (R);ABL1_HUMAN;;;0.106542926;
27723;Iryantherin A (R);ACE_MOUSE;4.41e-11;;;
27724;Iryantherin A (R);ACOD_HUMAN;;;0.106542926;
27725;Iryantherin A (R);ADA10_HUMAN;;;0.106542926;
27726;Iryantherin A (R);ADA17_HUMAN;;;0.106542926;
27727;Iryantherin A (R);ADA33_HUMAN;;;0.106542926;
27728;Iryantherin A (R);ADRB2_HUMAN;4.19e-07;;;
27729;Iryantherin A (R);ADRB2_RAT;1.31e-06;;;
27730;Iryantherin A (R);ADRB3_HUMAN;2.48e-08;;;
27731;Iryantherin A (R);AK1BA_HUMAN;1.4500000000000002e-10;;0.106542926;
27732;Iryantherin A (R);AK1C3_HUMAN;4.34e-07;;;
27733;Iryantherin A (R);AMPN_HUMAN;;;0.106542926;
27734;Iryantherin A (R);AURKA_HUMAN;;;0.106542926;
27735;Iryantherin A (R);AURKB_HUMAN;;;0.106542926;
27736;Iryantherin A (R);BRAF_HUMAN;;;0.106542926;
27737;Iryantherin A (R);CAH13_MOUSE;1.05e-08;;;
27738;Iryantherin A (R);CALM1_HUMAN;1.94e-08;;;
27739;Iryantherin A (R);CAN1_HUMAN;1.37e-07;;;
27740;Iryantherin A (R);CATB_HUMAN;;;0.106542926;
27741;Iryantherin A (R);CATL1_HUMAN;;;0.106542926;
27742;Iryantherin A (R);CDK2_HUMAN;;;0.106542926;
27743;Iryantherin A (R);CDK4_HUMAN;;;0.106542926;
27744;Iryantherin A (R);CFAD_HUMAN;;;0.106542926;
27745;Iryantherin A (R);CLK1_HUMAN;;;0.106542926;
27746;Iryantherin A (R);CLK3_HUMAN;;;0.106542926;
27747;Iryantherin A (R);CMA1_HUMAN;;;0.106542926;
27748;Iryantherin A (R);CP19A_HUMAN;;;;0.7378929999999999
27749;Iryantherin A (R);CP24A_RAT;1.71e-10;;;
27750;Iryantherin A (R);CP27B_MOUSE;3.76e-06;;;
27751;Iryantherin A (R);CP2D6_HUMAN;;;;0.6326689999999999
27752;Iryantherin A (R);CSF1R_HUMAN;;;0.106542926;
27753;Iryantherin A (R);DHB3_HUMAN;;;;0.7773494999999999
27754;Iryantherin A (R);DHI1_HUMAN;;;;0.1080319
27755;Iryantherin A (R);DHI2_HUMAN;;;;0.8483500000000002
27756;Iryantherin A (R);DXR_ECOLI;5.419999999999999e-12;;;
27757;Iryantherin A (R);DYR1A_HUMAN;;;0.106542926;
27758;Iryantherin A (R);DYR1B_HUMAN;;;0.106542926;
27759;Iryantherin A (R);DYRK2_HUMAN;;;0.106542926;
27760;Iryantherin A (R);ECE1_HUMAN;;;0.106542926;
27761;Iryantherin A (R);ELNE_HUMAN;;;0.106542926;
27762;Iryantherin A (R);ESR1_HUMAN;;;0.106542926;0.8960000000000001
27763;Iryantherin A (R);FA10_HUMAN;;;0.106542926;
27764;Iryantherin A (R);FFAR1_HUMAN;2.4199999999999997e-07;;;
27765;Iryantherin A (R);FLT3_HUMAN;;;0.106542926;
27766;Iryantherin A (R);FOLH1_HUMAN;;;0.106542926;
27767;Iryantherin A (R);GCR_HUMAN;;;;0.13417492874316664
27768;Iryantherin A (R);GLR_HUMAN;;;0.106542926;
27769;Iryantherin A (R);GSK3A_HUMAN;;;0.106542926;
27770;Iryantherin A (R);GSK3B_HUMAN;;;0.106542926;
27771;Iryantherin A (R);HS90B_HUMAN;;;0.106542926;
27772;Iryantherin A (R);HYES_HUMAN;;;;0.9174
27773;Iryantherin A (R);KC1G1_HUMAN;;;0.106542926;
27774;Iryantherin A (R);KCNA3_MOUSE;3.3100000000000004e-07;;;
27775;Iryantherin A (R);KS6A1_HUMAN;;;0.106542926;
27776;Iryantherin A (R);LOX15_RAT;2.0299999999999996e-08;;;
27777;Iryantherin A (R);LOX5_HUMAN;;;;0.525697
27778;Iryantherin A (R);MCR_HUMAN;;;;0.24605670065999996
27779;Iryantherin A (R);MDM2_HUMAN;;;0.106542926;
27780;Iryantherin A (R);MDR1_HUMAN;8.730000000000001e-08;;;
27781;Iryantherin A (R);MK14_HUMAN;;;;0.31241766666666665
27782;Iryantherin A (R);MKNK2_HUMAN;;;0.106542926;
27783;Iryantherin A (R);MMP14_HUMAN;;;0.106542926;
27784;Iryantherin A (R);MMP15_HUMAN;;;0.106542926;
27785;Iryantherin A (R);MMP16_HUMAN;;;0.106542926;
27786;Iryantherin A (R);MMP3_HUMAN;;;0.106542926;
27787;Iryantherin A (R);MMP8_HUMAN;;;0.106542926;
